25|Australia_DebtGDP|Austria_DebtGDP|Belgium_DebtGDP|Canada_DebtGDP|Czech Republic_DebtGDP|Denmark_DebtGDP|Finland_DebtGDP|France_DebtGDP|Germany_DebtGDP|Greece_DebtGDP|Ireland_DebtGDP|Italy_DebtGDP|Japan_DebtGDP|Korea_DebtGDP|Netherlands_DebtGDP|New Zealand_DebtGDP|Norway_DebtGDP|Portugal_DebtGDP|Slovenia_DebtGDP|Spain_DebtGDP|Sweden_DebtGDP|Switzerland_DebtGDP|United Kingdom_DebtGDP|United States_DebtGDP
2020Q4|52.57565126687006|83.05826631905884|111.94154624512794|106.02113822529518|36.88293946898574|46.2784160509587|75.36285836361559|114.8312496009966|68.03516039447824|212.58423425607216|57.0071898400339|154.2880470319974|226.14390507307718|42.080974255302465|53.34779408252426|44.884893487447556|45.17744090479046|134.43997825642458|80.169451635679|119.27907376281202|40.138992841633645|28.36760934682824|105.8401149330207|120.40238117872279
2021Q1|53.72265154844247|87.2111798879894|115.97939478657038|105.57939590415366|42.88439100356179|44.85752866638712|76.39135646097742|117.58765269968944|68.80302688116001|215.93784377598814|58.62777457179818|157.59632767949213|225.2823474814124|43.13123163001913|53.76733037942674|47.09536099772413|42.38118811598196|137.45273441375642|85.48931718436363|124.19445863739381|40.180560526923564|28.389960164293644|107.61210153304559|120.85652077233813
2021Q2|53.447323053347375|86.2570933586822|113.00739418137029|105.1275810003385|41.51089869991417|43.965607837746184|75.39031754294638|114.2353968522035|68.26685610589841|214.5214034860097|56.746976757240965|153.42768226991763|222.76119199935792|43.01089356952247|52.82337352465471|43.87143073853227|37.63255104428529|133.32729059251324|80.41346613626882|121.15679647218339|38.41843776195032|27.68934191561033|106.36502799883193|116.95655224879731
2021Q3|53.92013847689376|84.33923249400264|110.95116721284946|103.18685817485307|39.32057528069263|43.33749597348899|74.68981918077822|115.20767655625792|68.07485295012755|208.96949281477157|54.91267151858463|150.80338801546353|220.92606747736872|42.7456890827776|50.96739031701335|46.41836545803735|36.387399307382005|127.92616675783223|79.7412826744705|119.44132013157358|36.610896667454554|27.301561425572846|105.70988437730098|114.39195361701434
2021Q4|53.73423970248656|82.59610947559601|108.01339206632261|101.25043551705657|40.692005317264226|40.487185888645115|73.24733482336671|112.70378955879785|68.07682934126849|200.62865013774106|52.56419503269022|145.73468880460763|220.68806372511798|42.563979777786074|50.43127138130223|47.02168954623372|41.33813452114165|124.1308845514758|74.83151682909482|115.69680948364758|36.68546184762472|26.911179434278804|105.13546862693622|114.56476830968727
2022Q1|53.13378560347884|83.42075992950461|107.99138889582369|98.58349819153986|41.36661238244347|37.026302535188776|73.07869504439763|114.26422404224562|66.70928919545128|195.94516607564475|50.581756725076765|146.59341273562669|225.7424709044142|43.76280029749917|48.655396698244644|46.33953712928622|34.40767084681524|123.17404253489022|75.89617787543528|114.59046893494849|35.15964639968827|26.150787139114318|101.17539828158495|114.54785502973786
2022Q2|53.3353998600813|82.51103809664477|107.50596202303817|95.74390894619688|41.884192795614375|35.788508873379655|73.21379534405206|112.71194546257387|66.45359822499589|189.66861318510664|48.94340828630027|143.94110948296904|228.04535083121357|42.497371374456264|48.558780169595174|46.35495942017836|34.18077676534902|121.23523750065036|75.56281431947252|112.9849294495135|34.013127815164026|25.47559356549691|100.84594359547769|111.35548128114337
2022Q3|52.32933186519361|80.96869103563218|105.59966630589975|94.1209083707382|43.49782846135037|34.55839740538988|72.49872471315564|112.9097200377477|65.70846527934856|182.6198716349309|46.92558171518881|139.9082719601982|226.65532925533194|41.19875325824482|46.62618676652583|46.40937918785392|34.05463359460519|117.42531700159535|74.98872640597824|112.19822014609852|34.37077220139286|24.932552519531|98.97641092260297|110.49027190083696
2022Q4|51.13589091190527|78.50380972822151|104.35247034539003|93.46590414280223|42.52037483801124|34.07683912822741|74.0339090048248|111.22938426284207|64.99733171465788|178.1071532281483|43.149196830320804|138.34913409996219|226.39212227902274|41.458278241736586|48.345273792034774|47.10376124348855|36.505768640187405|111.97345888644512|72.73840693036252|109.49863463861058|33.62902033703476|24.424925539930317|99.61966064340643|109.5825992332804
2023Q1|50.15867896459857|79.94070168372149|106.32450642126396|92.1556774346327|42.89997716215562|33.68571635159293|73.72240566912774|111.86361996106899|64.54292125450087|174.7086847510501|42.48062383648038|137.13872250452016|226.12277200828152|44.13577924620407|46.70638639710805|48.11769774299152|33.19112340283842|111.13739757603271|71.9417399897444|108.96889891082368|32.39451735608644|24.428116871293227|98.24122946369245|108.75517496803538
2023Q2|50.00181549212135|78.45474269619092|105.67385435317817|93.53275827076722|42.6382983330311|34.354827573279344|74.87852212330833|111.33865064277767|63.597534560744094|172.47069810880222|42.3689273552242|137.71831553239204|224.14807560497772|44.222730366806445|45.38208199164485|43.891290419790984|32.090547107225476|108.77499308713257|70.02886341869699|108.84971212473093|31.183879234282415|24.580174922012038|99.91087688505618|109.07798131466346
2023Q3|49.93298959117857|78.60340113220856|107.65895978726454|94.32899860017089|42.809360361116326|34.333574467153205|74.73520146640764|111.38663303491636|63.79620085086623|170.71993801410767|42.97920815879689|135.5064020411059|220.07266210957965|43.06011310125895|44.387164909974686|46.68980505368322|35.57086634963338|106.32823867049323|71.0043377781775|107.37602679075438|30.284144109722256|24.7363257480538|98.74073809539755|110.82324035265212
2023Q4|50.15214901169027|77.667420228325|105.18078532715126|95.20026693036989|42.449009700918424|33.588567651296394|77.14986096882775|109.88219829899859|62.87769110391706|167.54152235784352|43.28330901731928|134.79373120300752|218.8806967988269|44.0102767403521|45.09820634901307|47.52798161737455|44.29982555353057|98.61549759909613|68.39439570921488|105.14241245551696|31.49188354430543|24.889082923807713|100.03117613819559|111.91172454693654
2024Q1|50.255348892302365|80.95350112375291|108.37332790458983|96.90425374915382|43.39405853829146|33.6376133219898|78.07606836357257|110.62583594416347|62.60062757338293|165.42555771313812|42.513210833858736|135.24152752625957|219.12875280260127|45.38214479725313|43.932923817270776|48.86086010913506|42.14495679859153|99.39585670276878|70.07878262960145|106.27538891272927|30.989447317037662|24.679037989502252|99.58687837497001|112.59246981999705
2024Q2|50.25770910555596|82.95026406554835|107.98750692660322|96.25956662649064|42.63474943405354|33.6503855676594|80.04773827164098|112.15526456486825|61.95912033237948|163.58253735757893|42.78339180516132|136.99987969744254|221.06606363740116|45.92102757777337|43.219392497439785|50.420791376653284|43.435876491469834|100.63164180320297|69.56511760979924|105.3306446806912|31.623545506610007|24.895943810351337|101.21136396947601|113.15312078872401
